Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,spotify_track_id,release_date_raw,release_date
8523,ZZ Top,https://open.spotify.com/artist/2AM4ilv6UzW0uMRuqKtDgN,Just Got Paid,Rio Grande Mud,album,spotify:track:7bNFkCSO1ofu3uzr6voY7T,0.567,0.687,9.0,-10.536,0.0435,0.29,0.426,0.121,0.625,99.93,267480.0,https://www.youtube.com/watch?v=kaIZWjItReI,ZZ Top - I Gotsta Get Paid,ZZTopVEVO,49520437.0,295509.0,8214.0,"Music video by ZZ Top performing I Gotsta Get Paid. (C) 2012 Universal Republic Records, a division of UMG Recordings, Inc.",True,True,22628267.0,7bNFkCSO1ofu3uzr6voY7T,1972-04-04,1972-04-04
8524,ZZ Top,https://open.spotify.com/artist/2AM4ilv6UzW0uMRuqKtDgN,Got Me Under Pressure - 2008 Remaster,Eliminator,album,spotify:track:1jzZZsfzxsebFa6KpWXaAr,0.607,0.939,2.0,-4.95,0.0375,0.0166,0.0081,0.0941,0.764,157.957,243067.0,https://www.youtube.com/watch?v=ISveIzgq_kQ,ZZ Top - Got Me Under Pressure (Live),ZZTopVEVO,6406678.0,36484.0,1066.0,"http://store.eagle-rock.com/title/one...

For more info -
http://www.eagle-rock.com/artist/zz-t...

One of ZZ Top's legendary live performances, captured in their home state of Texas in front of a wildly enthusiastic audience. 

The full concert DVD, with plenty of bonus footage, is out now from Eagle Rock.

There is also a fantastic Blu-Ray version available.

#zzTop #GotMeUnderPressure #Vevo",True,True,20270547.0,1jzZZsfzxsebFa6KpWXaAr,1983-03-23,1983-03-23
8525,ZZ Top,https://open.spotify.com/artist/2AM4ilv6UzW0uMRuqKtDgN,Waitin' for the Bus - 2006 Remaster,Tres Hombres (Expanded 2006 Remaster),album,spotify:track:2s0XwRidJ0uVeXThGbeCCk,0.701,0.371,7.0,-10.303,0.0907,0.0463,0.0835,0.148,0.86,99.537,173267.0,https://www.youtube.com/watch?v=wnXSzgNe4xE,Waitin' for the Bus (2006 Remaster),ZZ Top - Topic,1952898.0,26100.0,101.0,"Provided to YouTube by Rhino/Warner Records

Waitin' for the Bus (2006 Remaster) · ZZ Top

Tres Hombres

℗ 1973 Warner Records Inc.

Producer: Bill Ham
Guitar, Vocals: Billy Gibbons
Bass  Guitar: Dusty Hill
Vocals: Dusty Hill
Drums: Frank Beard
Engineer: Robin Brian
Engineer: Terry Manning
Writer: Billy Gibbons
Writer: Dusty Hill

Auto-generated by YouTube.",True,True,15125996.0,2s0XwRidJ0uVeXThGbeCCk,1973-07-26,1973-07-26
8526,ZZ Top,https://open.spotify.com/artist/2AM4ilv6UzW0uMRuqKtDgN,Jesus Just Left Chicago - 2006 Remaster,Tres Hombres (Expanded 2006 Remaster),album,spotify:track:4tYjuquiKvx2Pq6usRTVWB,0.34,0.598,0.0,-9.668,0.0741,0.0853,0.118,0.0969,0.697,215.918,210253.0,https://www.youtube.com/watch?v=L2UTjoVVVb4,Jesus Just Left Chicago (2006 Remaster),ZZ Top - Topic,3648915.0,45545.0,169.0,"Provided to YouTube by Rhino/Warner Records

Jesus Just Left Chicago (2006 Remaster) · ZZ Top

Tres Hombres

℗ 1973 Warner Records Inc.

Producer: Bill Ham
Guitar, Vocals: Billy Gibbons
Bass  Guitar: Dusty Hill
Vocals: Dusty Hill
Drums: Frank Beard
Engineer: Robin Brian
Engineer: Terry Manning
Writer: Billy Gibbons
Writer: Dusty Hill
Writer: Frank Beard

Auto-generated by YouTube.",True,True,21702666.0,4tYjuquiKvx2Pq6usRTVWB,1973-07-26,1973-07-26
8527,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Schism,Lateralus,album,spotify:track:55mJleti2WfWEFNFcBduhc,0.567,0.714,9.0,-8.512,0.0302,0.0012,0.417,0.186,0.191,107.441,403533.0,https://www.youtube.com/watch?v=MM62wjLrgmA,TOOL - Schism,TOOLVEVO,45484337.0,340669.0,13497.0,"“Schism” by Tool
Listen to Tool: https://Tool.lnk.to/listenYD

Get The New Album “Fear Inoculum” Available Now:
http://smarturl.it/TOOLFIa?iQid=yt 

Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Subscribe to the official Tool YouTube Channel: https://Tool.lnk.to/subscribeYD

Connect With TOOL: 
Facebook: https://Tool.lnk.to/followFI
Twitter: https://Tool.lnk.to/followTI
Instagram: https://Tool.lnk.to/followII
Website: https://Tool.lnk.to/followWI
Spotify: https://Tool.lnk.to/followSI
 
Lyrics:
I know the pieces fit 'cause I watched them fall away
Mildewed and smoldering, fundamental differing
Pure intention juxtaposed will set two lover's souls in motion
Disintegrating as it goes testing our communication
The light that fueled our fire then has burned a hole between us so
We cannot see to reach an end crippling our communication
I know the pieces fit 'cause I watched them tumble down
No fault, none to blame, it doesn't mean I don't desire
To point the finger, blame the other, watch the temple topple over
To bring the pieces back together, rediscover communication


#TOOL #Schism #Rock",True,True,102043318.0,55mJleti2WfWEFNFcBduhc,2001-05-15,2001-05-15
8528,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,The Pot,"10,000 Days",album,spotify:track:1lATXTBJDHwawvT1UfxWu3,0.469,0.79,7.0,-6.889,0.0391,0.000148,0.372,0.282,0.466,107.45,381947.0,https://www.youtube.com/watch?v=civuoU_NE38,TOOL - The Pot (Audio),TOOLVEVO,35072600.0,201853.0,8751.0,"Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
  
Get ’10,000 Days’:
http://smarturl.it/TOOL10000Days?iQid=yt
Get ‘Lateralus’:
http://smarturl.com/TOOLLateralus?iQid=yt
Get ‘Ænima’:
http://smarturl.com/TOOLAEnima?iQid=yt
Get ‘Undertow’:
http://smarturl.com/TOOLUndertow?iQid=yt
Get ‘Opiate’:
http://smarturl.it/TOOLOpiate?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Website: https://toolband.com
Facebook: https://www.facebook.com/ToolMusic/
Twitter: https://twitter.com/Tool
Instagram: https://instagram.com/toolmusic
 
#TOOL #10000Days #ThePot",True,True,92803931.0,1lATXTBJDHwawvT1UfxWu3,2006-04-28,2006-04-28
8529,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Sober,Undertow,album,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,0.385,0.673,2.0,-8.182,0.0329,0.000183,0.149,0.0721,0.187,149.271,306853.0,https://www.youtube.com/watch?v=nspxAG12Cpc,TOOL - Sober,TOOLVEVO,48632483.0,365294.0,11410.0,"Get The New Album “Fear Inoculum” Available Now:
http://smarturl.it/TOOLFIa?iQid=yt 

Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Website: https://toolband.com
Facebook: https://www.facebook.com/ToolMusic/
Twitter: https://twitter.com/Tool
Instagram: https://instagram.com/toolmusic
 
#TOOL #Sober",True,True,87821039.0,6DyywdbmTzlmXBzG9ym7Rt,1993-04-06,1993-04-06
8530,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Forty Six & 2,Ænima,album,spotify:track:6AioOohg4bQZFA4jIYQQ2r,0.375,0.682,0.0,-6.898,0.0364,0.00152,0.598,0.0897,0.396,159.23,363067.0,https://www.youtube.com/watch?v=GIuZUCpm9hc,TOOL - Forty Six & 2 (Audio),TOOLVEVO,33538500.0,194296.0,8523.0,"Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
  
Get ’10,000 Days’:
http://smarturl.it/TOOL10000Days?iQid=yt
Get ‘Lateralus’:
http://smarturl.com/TOOLLateralus?iQid=yt
Get ‘Ænima’:
http://smarturl.com/TOOLAEnima?iQid=yt
Get ‘Undertow’:
http://smarturl.com/TOOLUndertow?iQid=yt
Get ‘Opiate’:
http://smarturl.it/TOOLOpiate?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Website: https://toolband.com
Facebook: https://www.facebook.com/ToolMusic/
Twitter: https://twitter.com/Tool
Instagram: https://instagram.com/toolmusic
 
#TOOL #AEnima #FortySixAndTwo",True,True,79198844.0,6AioOohg4bQZFA4jIYQQ2r,1996-09-17,1996-09-17
8531,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Stinkfist,Ænima,album,spotify:track:0pwObEOHolQZSldJ2q1wpy,0.286,0.728,0.0,-6.608,0.0616,0.000174,0.836,0.133,0.467,171.441,312120.0,https://www.youtube.com/watch?v=6zpvlMp04D0,TOOL - Stinkfist,TOOLVEVO,12299185.0,109143.0,5115.0,"Get The New Album “Fear Inoculum” Available Now:
http://smarturl.it/TOOLFIa?iQid=yt 

Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Website: https://toolband.com
Facebook: https://www.facebook.com/ToolMusic/
Twitter: https://twitter.com/Tool
Instagram: https://instagram.com/toolmusic
 
#TOOL #Stinkfist",True,True,66590100.0,0pwObEOHolQZSldJ2q1wpy,1996-09-17,1996-09-17
8532,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Vicarious,"10,000 Days",album,spotify:track:65ShmiE5aLBdcIGr7tHX35,0.506,0.877,0.0,-5.73,0.032,5.16e-05,0.776,0.0712,0.302,114.589,426680.0,https://www.youtube.com/watch?v=h_TUP2vuaDs,TOOL - Vicarious,TOOLVEVO,20814842.0,151007.0,8421.0,"“Vicarious” by Tool
Listen to Tool: https://Tool.lnk.to/listenYD

Subscribe to the official Tool YouTube Channel: https://Tool.lnk.to/subscribeYD

Get The New Album “Fear Inoculum” Available Now:
http://smarturl.it/TOOLFIa?iQid=yt 

Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Facebook: https://Tool.lnk.to/followFI
Twitter: https://Tool.lnk.to/followTI
Instagram: https://Tool.lnk.to/followII
Website: https://Tool.lnk.to/followWI
Spotify: https://Tool.lnk.to/followSI

Lyrics: 
Eye on the TV
'Cause tragedy thrills me
Whatever flavor it happens to be like
Killed by the husband
Drowned by the ocean
Shot by his own son
She used a poison
In his tea
And kissed him goodbye
That's my kind of story
It's no fun until someone dies
Don't look at me like
I am a monster
Frown out your one face
But with the other
Stare like a junkie
Into the TV
Stare like a zombie
While the mother
Holds her child
Watches him die
Hands to the sky crying
""Why, oh why?""

#TOOL #Vicarious #10000Days",True,True,53382716.0,65ShmiE5aLBdcIGr7tHX35,2006-04-28,2006-04-28
8533,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Pneuma,Fear Inoculum,album,spotify:track:03sEzk1VyrUZSgyhoQR0LZ,0.415,0.53,9.0,-9.338,0.0314,0.00209,0.75,0.11,0.0586,114.174,713192.0,https://www.youtube.com/watch?v=FssULNGSZIA,"Danny Carey | ""Pneuma"" by Tool (LIVE IN CONCERT)",Vic Firth,28145323.0,317920.0,34836.0,"Vic Firth Signature Artist Danny Carey performs ""Pneuma"" by Tool from their latest album 'Fear Inoculum' in Boston, MA!

Live Sound Engineer - Alan ""Nobby"" Hopkinson 
Audio Mix - Liam Halpin
Drum Tech - Joe Slaby

------------------------------------

STICKS:

#vfSDC - Danny Carey Signature Sticks
https://vicfirth.zildjian.com/signature-series-danny-carey.html

------------------------------------

FOLLOW US!
➤Website: http://www.vicfirth.com
➤YouTube: http://youtube.com/vicfirthdrumsticks
➤YouTube (Marching): http://youtube.com/vicfirthmarching
➤Twitter: https://twitter.com/vicfirth
➤Instagram: http://instagram.com/vicfirth",False,False,70885824.0,03sEzk1VyrUZSgyhoQR0LZ,2019-08-30,2019-08-30
8534,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Parabola,Lateralus,album,spotify:track:1vxu8vMNshg5J8z3oA7QJZ,0.314,0.929,9.0,-6.238,0.105,2.03e-05,0.516,0.139,0.285,100.935,363680.0,https://www.youtube.com/watch?v=-_nQhGR0K8M,TOOL - Parabola,TOOLVEVO,18293077.0,148273.0,10557.0,"“Parabola” by Tool
Listen to Tool: https://Tool.lnk.to/listenYD

Subscribe to the official Tool YouTube Channel: https://Tool.lnk.to/subscribeYD

Get The New Album “Fear Inoculum” Available Now:
http://smarturl.it/TOOLFIa?iQid=yt 

Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://Tool.lnk.to/followWI
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Facebook: https://Tool.lnk.to/followFI
Twitter: https://Tool.lnk.to/followTI
Instagram: https://Tool.lnk.to/followII
Website: https://Tool.lnk.to/followWI
Spotify: https://Tool.lnk.to/followSI

Lyrics: 
We barely remember who or what came before this precious moment
We are choosing to be here, right now
Hold on, stay inside
This holy reality
This holy experience
Choosing to be here in
This body, this body holding me
Be my reminder here that I am not alone in
This body, this body holding me
Feeling eternal, all this pain is an illusion
 
#TOOL #Parabola #Lateralus",True,True,41742972.0,1vxu8vMNshg5J8z3oA7QJZ,2001-05-15,2001-05-15
8535,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Lateralus,Lateralus,album,spotify:track:7tvuLLroI0n6uYBWuFig5d,0.387,0.677,0.0,-8.399,0.084,0.00108,0.871,0.101,0.371,172.812,562707.0,https://www.youtube.com/watch?v=Y7JG63IuaWs,TOOL - Lateralus (Audio),TOOLVEVO,20398701.0,138704.0,10391.0,"Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
  
Get ’10,000 Days’:
http://smarturl.it/TOOL10000Days?iQid=yt
Get ‘Lateralus’:
http://smarturl.com/TOOLLateralus?iQid=yt
Get ‘Ænima’:
http://smarturl.com/TOOLAEnima?iQid=yt
Get ‘Undertow’:
http://smarturl.com/TOOLUndertow?iQid=yt
Get ‘Opiate’:
http://smarturl.it/TOOLOpiate?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://toolband.com
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Website: https://toolband.com
Facebook: https://www.facebook.com/ToolMusic/
Twitter: https://twitter.com/Tool
Instagram: https://instagram.com/toolmusic
 
#TOOL #Lateralus",True,True,46899274.0,7tvuLLroI0n6uYBWuFig5d,2001-05-15,2001-05-15
8536,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,Jambi,"10,000 Days",album,spotify:track:2gbPu2QNqhnnqtfK3yyeZ0,0.475,0.831,9.0,-7.419,0.0505,0.000145,0.854,0.346,0.521,110.42,448613.0,https://www.youtube.com/watch?v=ed_UWFr13pU,TOOL - Jambi (Audio),TOOLVEVO,10879103.0,60213.0,3577.0,"“Jambi” by Tool
Listen to Tool: https://Tool.lnk.to/listenYD

Subscribe to the official Tool YouTube Channel: https://Tool.lnk.to/subscribeYD

Listen to TOOL’s Full Catalog – Available Now:
http://smarturl.it/TOOLCatalog?iQid=yt
  
Get ’10,000 Days’:
http://smarturl.it/TOOL10000Days?iQid=yt
Get ‘Lateralus’:
http://smarturl.com/TOOLLateralus?iQid=yt
Get ‘Ænima’:
http://smarturl.com/TOOLAEnima?iQid=yt
Get ‘Undertow’:
http://smarturl.com/TOOLUndertow?iQid=yt
Get ‘Opiate’:
http://smarturl.it/TOOLOpiate?iQid=yt
 
Upcoming TOOL Tour Dates: 
https://Tool.lnk.to/followWI
 
TOOL Official Store:
https://store.toolband.com/
 
Connect With TOOL: 
Facebook: https://Tool.lnk.to/followFI
Twitter: https://Tool.lnk.to/followTI
Instagram: https://Tool.lnk.to/followII
Website: https://Tool.lnk.to/followWI
Spotify: https://Tool.lnk.to/followSI
 
#TOOL #10000Days #Jambi",True,True,45580275.0,2gbPu2QNqhnnqtfK3yyeZ0,2006-04-28,2006-04-28
